espace_id,name,journal_name,title,year,author_count,authors,quality_rank,sjr_quartile,doi,article_url,link,source,citation_percentile,cited_by_count,fwci,university,field_of_research,researcher_id,publication_id,issn,eissn,item_type,publication_status,abdc_match_method,abdc_match_status,harvested_at
uwa-finance-004,Duc Vo,International Business Review,Valuing ESG: How financial markets respond to corporate sustainability,2025,3,Le Chau; Le Anh; Vo Duc,A,,10.1016/j.ibusrev.2025.102418,https://doi.org/10.1016/j.ibusrev.2025.102418,https://research-repository.uwa.edu.au/en/publications/valuing-esg-how-financial-markets-respond-to-corporate-sustainabi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,valuing-esg-how-financial-markets-respond-to-corporate-sustainabi,0969-5931,,Research output: Contribution to journal › Article › peer-review,Published - Apr 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,International Journal of Finance and Economics,Accounting-based variables as an early warning indicator of financial distress in crisis and non-crisis periods,2024,4,Robert J. Powell; Dung V. Dinh; Nam Thanh Vu; Duc Hong Vo,B,,10.1002/ijfe.2864,https://doi.org/10.1002/ijfe.2864,https://research-repository.uwa.edu.au/en/publications/accounting-based-variables-as-an-early-warning-indicator-of-finan/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,accounting-based-variables-as-an-early-warning-indicator-of-finan,1076-9307,,Research output: Contribution to journal › Article › peer-review,Published - Oct 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Social Indicators Research,An Untapped Instrument in the Fight Against Poverty: The Impacts of Financial Literacy on Poverty Worldwide,2024,4,Ngoc Duc Lang; Ha Mai Tran; Giang Tra Nguyen; Duc Hong Vo,A,,10.1007/s11205-024-03404-w,https://doi.org/10.1007/s11205-024-03404-w,https://research-repository.uwa.edu.au/en/publications/an-untapped-instrument-in-the-fight-against-poverty-the-impacts-o/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,an-untapped-instrument-in-the-fight-against-poverty-the-impacts-o,0303-8300,,Research output: Contribution to journal › Article › peer-review,Published - Sept 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Scottish Journal of Political Economy,Can local and global geopolitical risk predict governments' military spending behaviour? International evidence,2024,2,Minh Phuoc-Bao Tran; Duc Vo,A,,10.1111/sjpe.12382,https://doi.org/10.1111/sjpe.12382,https://research-repository.uwa.edu.au/en/publications/can-local-and-global-geopolitical-risk-predict-governments-milita/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,can-local-and-global-geopolitical-risk-predict-governments-milita,0036-9292,,Research output: Contribution to journal › Article › peer-review,Published - Sept 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Scottish Journal of Political Economy,Chief Executive Officer's national culture and bank risk-taking behaviour: International evidence,2024,3,Quang Duy Luong; Duc Vo; Chi Ho,A,,10.1111/sjpe.12378,https://doi.org/10.1111/sjpe.12378,https://research-repository.uwa.edu.au/en/publications/chief-executive-officers-national-culture-and-bank-risk-taking-be/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,chief-executive-officers-national-culture-and-bank-risk-taking-be,0036-9292,,Research output: Contribution to journal › Article › peer-review,Published - Jul 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Social Indicators Research,"Educational Attainment, Household Income and Wealth Accumulation in Vietnam",2024,4,Toan Tan Pham; Ngoc Duc Lang; Chi Minh Ho; Duc Hong Vo,A,,10.1007/s11205-024-03321-y,https://doi.org/10.1007/s11205-024-03321-y,https://research-repository.uwa.edu.au/en/publications/educational-attainment-household-income-and-wealth-accumulation-i/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,educational-attainment-household-income-and-wealth-accumulation-i,0303-8300,,Research output: Contribution to journal › Article › peer-review,Published - Mar 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Empirical Economics,Global liquidity spillovers in the Asia–Pacific region: policy-driven versus market-driven effects,2024,3,Chau Le; Huyen Nguyen; Duc Vo,A,,10.1007/s00181-024-02573-4,https://doi.org/10.1007/s00181-024-02573-4,https://research-repository.uwa.edu.au/en/publications/global-liquidity-spillovers-in-the-asiapacific-region-policy-driv/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,global-liquidity-spillovers-in-the-asiapacific-region-policy-driv,1435-8921,,Research output: Contribution to journal › Article › peer-review,Published - Sept 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Journal of Behavioral and Experimental Finance,Google search and cross-section of cryptocurrency returns and trading activities,2024,2,Lai Hoang; Duc Hong Vo,A,,10.1016/j.jbef.2024.100991,https://doi.org/10.1016/j.jbef.2024.100991,https://research-repository.uwa.edu.au/en/publications/google-search-and-cross-section-of-cryptocurrency-returns-and-tra/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,google-search-and-cross-section-of-cryptocurrency-returns-and-tra,2214-6350,,Research output: Contribution to journal › Article › peer-review,Published - Dec 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Scottish Journal of Political Economy,The geopolitical risk spillovers across BRICS countries: A quantile frequency connectedness approach,2024,2,Duc Hong Vo; Tam Hoang Nhat Dang,A,,10.1111/sjpe.12355,https://doi.org/10.1111/sjpe.12355,https://research-repository.uwa.edu.au/en/publications/the-geopolitical-risk-spillovers-across-brics-countries-a-quantil/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,the-geopolitical-risk-spillovers-across-brics-countries-a-quantil,0036-9292,,Research output: Contribution to journal › Article › peer-review,Published - Feb 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Quarterly Review of Economics and Finance,The influence of uncertainty on commodity futures returns and trading behaviour,2024,3,Joshua Laubsch; Lee A. Smales; Duc Vo,B,,10.1016/j.qref.2024.101915,https://doi.org/10.1016/j.qref.2024.101915,https://research-repository.uwa.edu.au/en/publications/the-influence-of-uncertainty-on-commodity-futures-returns-and-tra/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,the-influence-of-uncertainty-on-commodity-futures-returns-and-tra,1062-9769,,Research output: Contribution to journal › Article › peer-review,Published - Dec 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Feminist Economics,Determinants of Wealth Outcomes in Female-Headed Households in Vietnam,2023,2,Duc Hong Vo; Chi Minh Ho,A,,10.1080/13545701.2023.2174567,https://doi.org/10.1080/13545701.2023.2174567,https://research-repository.uwa.edu.au/en/publications/determinants-of-wealth-outcomes-in-female-headed-households-in-vi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,determinants-of-wealth-outcomes-in-female-headed-households-in-vi,1354-5701,,Research output: Contribution to journal › Article › peer-review,Published - 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Energy Policy,The net economic benefits of power plants: International evidence,2023,3,Bao Doan; Duc Hong Vo; Huy Pham,A,,10.1016/j.enpol.2023.113478,https://doi.org/10.1016/j.enpol.2023.113478,https://research-repository.uwa.edu.au/en/publications/the-net-economic-benefits-of-power-plants-international-evidence/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,the-net-economic-benefits-of-power-plants-international-evidence,0301-4215,,Research output: Contribution to journal › Article › peer-review,Published - Apr 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Journal of Economic Surveys,The purchasing power parity and exchange-rate economics half a century on,2023,2,Long Hai Vo; Duc Vo,A,,10.1111/joes.12504,https://doi.org/10.1111/joes.12504,https://research-repository.uwa.edu.au/en/publications/the-purchasing-power-parity-and-exchange-rate-economics-half-a-ce/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,the-purchasing-power-parity-and-exchange-rate-economics-half-a-ce,1467-6419,,Research output: Contribution to journal › Article › peer-review,Published - Apr 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Australian Economic Papers,Environmental regulation stringency and foreign direct investment,2022,3,Quan Tran; Thao Tran; Duc Vo,B,,10.1111/1467-8454.12256,https://doi.org/10.1111/1467-8454.12256,https://research-repository.uwa.edu.au/en/publications/environmental-regulation-stringency-and-foreign-direct-investment/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,environmental-regulation-stringency-and-foreign-direct-investment,0004-900X,,Research output: Contribution to journal › Article › peer-review,Published - Sept 2022,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-004,Duc Vo,Energy Policy,Regional convergence of nonrenewable energy consumption in Vietnam,2022,3,Duc Vo; Long Hai Vo; Chi Minh Ho,A,,10.1016/j.enpol.2022.113194,https://doi.org/10.1016/j.enpol.2022.113194,https://research-repository.uwa.edu.au/en/publications/regional-convergence-of-nonrenewable-energy-consumption-in-vietna/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-004,regional-convergence-of-nonrenewable-energy-consumption-in-vietna,0301-4215,,Research output: Contribution to journal › Article › peer-review,Published - Oct 2022,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,Pacific-Basin Finance Journal,Culture and confidence in financial knowledge testing,2023,1,Elizabeth Ooi,A,,10.1016/j.pacfin.2022.101926,https://doi.org/10.1016/j.pacfin.2022.101926,https://research-repository.uwa.edu.au/en/publications/culture-and-confidence-in-financial-knowledge-testing/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,culture-and-confidence-in-financial-knowledge-testing,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - Feb 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,Journal of Consumer Affairs,Measurement error in research on financial literacy: How much error is there and how does it influence effect size estimates?,2022,2,Gilles E. Gignac; Elizabeth Ooi,A,,10.1111/joca.12417,https://doi.org/10.1111/joca.12417,https://research-repository.uwa.edu.au/en/publications/measurement-error-in-research-on-financial-literacy-how-much-erro/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,measurement-error-in-research-on-financial-literacy-how-much-erro,0022-0078,,Research output: Contribution to journal › Comment/debate › peer-review,Published - 1 Jun 2022,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,Journal of Banking and Finance,Directors who serve multiple pension funds: are they conflicted or skilled?,2020,1,Elizabeth Ooi,A*,,10.1016/j.jbankfin.2020.105764,https://doi.org/10.1016/j.jbankfin.2020.105764,https://research-repository.uwa.edu.au/en/publications/directors-who-serve-multiple-pension-funds-are-they-conflicted-or/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,directors-who-serve-multiple-pension-funds-are-they-conflicted-or,0378-4266,,Research output: Contribution to journal › Article › peer-review,Published - 1 Apr 2020,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,Journal of Consumer Affairs,Give mind to the gap: measuring gender differences in financial knowledge,2020,1,Elizabeth Ooi,A,,10.1111/joca.12310,https://doi.org/10.1111/joca.12310,https://research-repository.uwa.edu.au/en/publications/give-mind-to-the-gap-measuring-gender-differences-in-financial-kn/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,give-mind-to-the-gap-measuring-gender-differences-in-financial-kn,1745-6606,,Research output: Contribution to journal › Article › peer-review,Published - 1 Sept 2020,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,Accounting & Finance,When boards use related parties: Outsourcing and superannuation fund performance,2019,2,Kevin Liu; Elizabeth Ooi,A,,10.1111/acfi.12379,https://doi.org/10.1111/acfi.12379,https://research-repository.uwa.edu.au/en/publications/when-boards-use-related-parties-outsourcing-and-superannuation-fu/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,when-boards-use-related-parties-outsourcing-and-superannuation-fu,1467-629X,,Research output: Contribution to journal › Article › peer-review,Published - Apr 2019,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,,Financial inclusion and consumer empowerment in Southeast Asia,2018,1,Elizabeth Ooi,,,,https://research-repository.uwa.edu.au/en/publications/financial-inclusion-and-consumer-empowerment-in-southeast-asia/,https://research-repository.uwa.edu.au/en/publications/financial-inclusion-and-consumer-empowerment-in-southeast-asia/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,financial-inclusion-and-consumer-empowerment-in-southeast-asia,,,Research output: Book/Report › Other output,Published - 2018,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,,"Financial education for micro, small and medium-sized enterprises in Asia",2017,1,Elizabeth Ooi,,,,https://research-repository.uwa.edu.au/en/publications/financial-education-for-micro-small-and-medium-sized-enterprises-/,https://research-repository.uwa.edu.au/en/publications/financial-education-for-micro-small-and-medium-sized-enterprises-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,financial-education-for-micro-small-and-medium-sized-enterprises-,,,Research output: Other contribution,Published - 2017,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-005,Elizabeth Ooi,,The Relationship between Screening Intensity and Performance of Socially Responsible Investment Funds,2016,2,P. Gharghori; Elizabeth Ooi,,,,https://research-repository.uwa.edu.au/en/publications/the-relationship-between-screening-intensity-and-performance-of-s/,https://research-repository.uwa.edu.au/en/publications/the-relationship-between-screening-intensity-and-performance-of-s/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-005,the-relationship-between-screening-intensity-and-performance-of-s,,,Research output: Chapter in Book/Conference paper › Chapter › peer-review,Published - 2016,unmatched,unmatched,2026-08-11T16:01:37.985Z
